item,affect_valence,utterance,utterance_prob,halo,goal,state
electric kettle,1,1001,0.04670258596450699,fuzzy,both,50
electric kettle,1,5000,0.04670258596450699,fuzzy,both,50
electric kettle,1,5001,0.04670258596450699,fuzzy,both,50
electric kettle,1,10000,0.04670258596450699,fuzzy,both,50
electric kettle,1,10001,0.04670258596450699,fuzzy,both,50
electric kettle,0,50,0.058104001415912154,fuzzy,both,500
electric kettle,0,51,0.0586879563384008,fuzzy,both,500
electric kettle,0,500,0.3884772201408338,fuzzy,both,500
electric kettle,0,501,0.14434907999737384,fuzzy,both,500
electric kettle,0,1000,0.05927778010543009,fuzzy,both,500
electric kettle,0,1001,0.058104001415912154,fuzzy,both,500
electric kettle,0,5000,0.0586879563384008,fuzzy,both,500
electric kettle,0,5001,0.058104001415912154,fuzzy,both,500
electric kettle,0,10000,0.058104001415912154,fuzzy,both,500
electric kettle,0,10001,0.058104001415912154,fuzzy,both,500
electric kettle,1,50,0.05820874202867047,fuzzy,both,500
electric kettle,1,51,0.05820874202867047,fuzzy,both,500
electric kettle,1,500,0.38530512394749716,fuzzy,both,500
electric kettle,1,501,0.1490132979777185,fuzzy,both,500
electric kettle,1,1000,0.058793749611817846,fuzzy,both,500
electric kettle,1,1001,0.05820874202867047,fuzzy,both,500
electric kettle,1,5000,0.058793749611817846,fuzzy,both,500
electric kettle,1,5001,0.057629555368233415,fuzzy,both,500
electric kettle,1,10000,0.05820874202867047,fuzzy,both,500
electric kettle,1,10001,0.057629555368233415,fuzzy,both,500
electric kettle,0,50,0.0636659005996437,fuzzy,both,1000
electric kettle,0,51,0.0636659005996437,fuzzy,both,1000
electric kettle,0,500,0.0636659005996437,fuzzy,both,1000
electric kettle,0,501,0.06372959834380727,fuzzy,both,1000
electric kettle,0,1000,0.4256634909818621,fuzzy,both,1000
electric kettle,0,1001,0.06430575353823414,fuzzy,both,1000
electric kettle,0,5000,0.06430575353823414,fuzzy,both,1000
electric kettle,0,5001,0.0636659005996437,fuzzy,both,1000
electric kettle,0,10000,0.0636659005996437,fuzzy,both,1000
electric kettle,0,10001,0.0636659005996437,fuzzy,both,1000
electric kettle,1,50,0.06354714862403442,fuzzy,both,1000
electric kettle,1,51,0.06354714862403442,fuzzy,both,1000
electric kettle,1,500,0.06354714862403442,fuzzy,both,1000
electric kettle,1,501,0.06354714862403442,fuzzy,both,1000
electric kettle,1,1000,0.4248695278081264,fuzzy,both,1000
electric kettle,1,1001,0.06418580808542843,fuzzy,both,1000
electric kettle,1,5000,0.06483088618111933,fuzzy,both,1000
electric kettle,1,5001,0.06354714862403442,fuzzy,both,1000
electric kettle,1,10000,0.06483088618111933,fuzzy,both,1000
electric kettle,1,10001,0.06354714862403442,fuzzy,both,1000
electric kettle,0,50,0.05783119898416473,fuzzy,both,5000
electric kettle,0,51,0.05783119898416473,fuzzy,both,5000
electric kettle,0,500,0.05841241219663335,fuzzy,both,5000
electric kettle,0,501,0.05783119898416473,fuzzy,both,5000
electric kettle,0,1000,0.05783119898416473,fuzzy,both,5000
electric kettle,0,1001,0.05783119898416473,fuzzy,both,5000
electric kettle,0,5000,0.38665329187857345,fuzzy,both,5000
electric kettle,0,5001,0.14953468982317147,fuzzy,both,5000
electric kettle,0,10000,0.05841241219663335,fuzzy,both,5000
electric kettle,0,10001,0.05783119898416473,fuzzy,both,5000
electric kettle,1,50,0.05825571135823774,fuzzy,both,5000
electric kettle,1,51,0.05825571135823774,fuzzy,both,5000
electric kettle,1,500,0.05825571135823774,fuzzy,both,5000
electric kettle,1,501,0.05825571135823774,fuzzy,both,5000
electric kettle,1,1000,0.05825571135823774,fuzzy,both,5000
electric kettle,1,1001,0.05825571135823774,fuzzy,both,5000
electric kettle,1,5000,0.38949153680106696,fuzzy,both,5000
electric kettle,1,5001,0.1432859288993828,fuzzy,both,5000
electric kettle,1,10000,0.05943255479188604,fuzzy,both,5000
electric kettle,1,10001,0.05825571135823774,fuzzy,both,5000
electric kettle,0,50,0.05179129967069679,fuzzy,both,10000
electric kettle,0,51,0.05179129967069679,fuzzy,both,10000
electric kettle,0,500,0.05179129967069679,fuzzy,both,10000
electric kettle,0,501,0.05179129967069679,fuzzy,both,10000
electric kettle,0,1000,0.12738604180090773,fuzzy,both,10000
electric kettle,0,1001,0.05179129967069679,fuzzy,both,10000
electric kettle,0,5000,0.05179129967069679,fuzzy,both,10000
electric kettle,0,5001,0.05179129967069679,fuzzy,both,10000
electric kettle,0,10000,0.3826888187033071,fuzzy,both,10000
electric kettle,0,10001,0.12738604180090773,fuzzy,both,10000
electric kettle,1,50,0.05179129967069679,fuzzy,both,10000
electric kettle,1,51,0.05179129967069679,fuzzy,both,10000
electric kettle,1,500,0.05179129967069679,fuzzy,both,10000
electric kettle,1,501,0.05179129967069679,fuzzy,both,10000
electric kettle,1,1000,0.12738604180090773,fuzzy,both,10000
electric kettle,1,1001,0.05179129967069679,fuzzy,both,10000
electric kettle,1,5000,0.05179129967069679,fuzzy,both,10000
electric kettle,1,5001,0.05179129967069679,fuzzy,both,10000
electric kettle,1,10000,0.3826888187033071,fuzzy,both,10000
electric kettle,1,10001,0.12738604180090773,fuzzy,both,10000
laptop,0,50,0.31269033623025094,fuzzy,both,50
laptop,0,51,0.31269033623025094,fuzzy,both,50
laptop,0,500,0.047238694699957,fuzzy,both,50
laptop,0,501,0.04676866183422014,fuzzy,both,50
laptop,0,1000,0.04676866183422014,fuzzy,both,50
laptop,0,1001,0.04676866183422014,fuzzy,both,50
laptop,0,5000,0.04676866183422014,fuzzy,both,50
laptop,0,5001,0.04676866183422014,fuzzy,both,50
laptop,0,10000,0.04676866183422014,fuzzy,both,50
laptop,0,10001,0.04676866183422014,fuzzy,both,50
laptop,1,50,0.31254343054592426,fuzzy,both,50
laptop,1,51,0.31254343054592426,fuzzy,both,50
laptop,1,500,0.04721650139249742,fuzzy,both,50
laptop,1,501,0.04721650139249742,fuzzy,both,50
laptop,1,1000,0.046746689353859436,fuzzy,both,50
laptop,1,1001,0.046746689353859436,fuzzy,both,50
laptop,1,5000,0.046746689353859436,fuzzy,both,50
laptop,1,5001,0.046746689353859436,fuzzy,both,50
laptop,1,10000,0.046746689353859436,fuzzy,both,50
laptop,1,10001,0.046746689353859436,fuzzy,both,50
laptop,0,50,0.057744417865601166,fuzzy,both,500
laptop,0,51,0.05832475891332847,fuzzy,both,500
laptop,0,500,0.38607308248027455,fuzzy,both,500
laptop,0,501,0.15081089249946145,fuzzy,both,500
laptop,0,1000,0.057744417865601166,fuzzy,both,500
laptop,0,1001,0.057744417865601166,fuzzy,both,500
laptop,0,5000,0.05832475891332847,fuzzy,both,500
laptop,0,5001,0.057744417865601166,fuzzy,both,500
laptop,0,10000,0.057744417865601166,fuzzy,both,500
laptop,0,10001,0.057744417865601166,fuzzy,both,500
laptop,1,50,0.05816889729176908,fuzzy,both,500
laptop,1,51,0.05816889729176908,fuzzy,both,500
laptop,1,500,0.38891110711655247,fuzzy,both,500
laptop,1,501,0.14451030228408895,fuzzy,both,500
laptop,1,1000,0.05875350442865317,fuzzy,both,500
laptop,1,1001,0.05816889729176908,fuzzy,both,500
laptop,1,5000,0.05875350442865317,fuzzy,both,500
laptop,1,5001,0.05822709528320674,fuzzy,both,500
laptop,1,10000,0.05816889729176908,fuzzy,both,500
laptop,1,10001,0.05816889729176908,fuzzy,both,500
laptop,0,50,0.05829018206185647,fuzzy,both,1000
laptop,0,51,0.05829018206185647,fuzzy,both,1000
laptop,0,500,0.05829018206185647,fuzzy,both,1000
laptop,0,501,0.05829018206185647,fuzzy,both,1000
laptop,0,1000,0.38972200428681286,fuzzy,both,1000
laptop,0,1001,0.1433707131492472,fuzzy,both,1000
laptop,0,5000,0.05829018206185647,fuzzy,both,1000
laptop,0,5001,0.05829018206185647,fuzzy,both,1000
laptop,0,10000,0.0588760081309447,fuzzy,both,1000
laptop,0,10001,0.05829018206185647,fuzzy,both,1000
laptop,1,50,0.06075176347694135,fuzzy,both,1000
laptop,1,51,0.06075176347694135,fuzzy,both,1000
laptop,1,500,0.06075176347694135,fuzzy,both,1000
laptop,1,501,0.06075176347694135,fuzzy,both,1000
laptop,1,1000,0.44889818844008583,fuzzy,both,1000
laptop,1,1001,0.06386657299718103,fuzzy,both,1000
laptop,1,5000,0.061362328850542464,fuzzy,both,1000
laptop,1,5001,0.06075176347694135,fuzzy,both,1000
laptop,1,10000,0.061362328850542464,fuzzy,both,1000
laptop,1,10001,0.06075176347694135,fuzzy,both,1000
laptop,0,50,0.06062727274027176,fuzzy,both,5000
laptop,0,51,0.06062727274027176,fuzzy,both,5000
laptop,0,500,0.06062727274027176,fuzzy,both,5000
laptop,0,501,0.06062727274027176,fuzzy,both,5000
laptop,0,1000,0.06062727274027176,fuzzy,both,5000
laptop,0,1001,0.06062727274027176,fuzzy,both,5000
laptop,0,5000,0.447978319403037,fuzzy,both,5000
laptop,0,5001,0.06700349867478883,fuzzy,both,5000
laptop,0,10000,0.06062727274027176,fuzzy,both,5000
laptop,0,10001,0.06062727274027176,fuzzy,both,5000
laptop,1,50,0.06346237970462489,fuzzy,both,5000
laptop,1,51,0.06346237970462489,fuzzy,both,5000
laptop,1,500,0.06346237970462489,fuzzy,both,5000
laptop,1,501,0.06346237970462489,fuzzy,both,5000
laptop,1,1000,0.06346237970462489,fuzzy,both,5000
laptop,1,1001,0.06346237970462489,fuzzy,both,5000
laptop,1,5000,0.4243027717609682,fuzzy,both,5000
laptop,1,5001,0.06671616549071255,fuzzy,both,5000
laptop,1,10000,0.0647444048159451,fuzzy,both,5000
laptop,1,10001,0.06346237970462489,fuzzy,both,5000
laptop,0,50,0.05596359375273246,fuzzy,both,10000
laptop,0,51,0.05596359375273246,fuzzy,both,10000
laptop,0,500,0.05596359375273246,fuzzy,both,10000
laptop,0,501,0.05596359375273246,fuzzy,both,10000
laptop,0,1000,0.13764822930574439,fuzzy,both,10000
laptop,0,1001,0.05652603722057791,fuzzy,both,10000
laptop,0,5000,0.05596359375273246,fuzzy,both,10000
laptop,0,5001,0.05596359375273246,fuzzy,both,10000
laptop,0,10000,0.413518133736705,fuzzy,both,10000
laptop,0,10001,0.05652603722057791,fuzzy,both,10000
laptop,1,50,0.05829018206185647,fuzzy,both,10000
laptop,1,51,0.05829018206185647,fuzzy,both,10000
laptop,1,500,0.05829018206185647,fuzzy,both,10000
laptop,1,501,0.05829018206185647,fuzzy,both,10000
laptop,1,1000,0.1433707131492472,fuzzy,both,10000
laptop,1,1001,0.05829018206185647,fuzzy,both,10000
laptop,1,5000,0.05829018206185647,fuzzy,both,10000
laptop,1,5001,0.05829018206185647,fuzzy,both,10000
laptop,1,10000,0.38972200428681286,fuzzy,both,10000
laptop,1,10001,0.0588760081309447,fuzzy,both,10000
watch,0,50,0.31254343054592426,fuzzy,both,50
watch,0,51,0.31254343054592426,fuzzy,both,50
watch,0,500,0.04721650139249742,fuzzy,both,50
watch,0,501,0.04721650139249742,fuzzy,both,50
watch,0,1000,0.046746689353859436,fuzzy,both,50
watch,0,1001,0.046746689353859436,fuzzy,both,50
watch,0,5000,0.046746689353859436,fuzzy,both,50
watch,0,5001,0.046746689353859436,fuzzy,both,50
watch,0,10000,0.046746689353859436,fuzzy,both,50
watch,0,10001,0.046746689353859436,fuzzy,both,50
watch,1,50,0.31224855994016715,fuzzy,both,50
watch,1,51,0.31224855994016715,fuzzy,both,50
watch,1,500,0.0476460407837048,fuzzy,both,50
watch,1,501,0.047171954756713014,fuzzy,both,50
watch,1,1000,0.04670258596450701,fuzzy,both,50
watch,1,1001,0.04670258596450701,fuzzy,both,50
watch,1,5000,0.047171954756713014,fuzzy,both,50
watch,1,5001,0.04670258596450701,fuzzy,both,50
watch,1,10000,0.04670258596450701,fuzzy,both,50
watch,1,10001,0.04670258596450701,fuzzy,both,50
watch,0,50,0.05585459441534457,fuzzy,both,500
watch,0,51,0.056415942421637215,fuzzy,both,500
watch,0,500,0.41271273151799964,fuzzy,both,500
watch,0,501,0.13876082749911026,fuzzy,both,500
watch,0,1000,0.05585459441534457,fuzzy,both,500
watch,0,1001,0.05585459441534457,fuzzy,both,500
watch,0,5000,0.056982932069185484,fuzzy,both,500
watch,0,5001,0.05585459441534457,fuzzy,both,500
watch,0,10000,0.05585459441534457,fuzzy,both,500
watch,0,10001,0.05585459441534457,fuzzy,both,500
watch,1,50,0.05815322658563996,fuzzy,both,500
watch,1,51,0.05815322658563996,fuzzy,both,500
watch,1,500,0.3888063344295372,fuzzy,both,500
watch,1,501,0.1430338570338551,fuzzy,both,500
watch,1,1000,0.059327999689549445,fuzzy,both,500
watch,1,1001,0.05815322658563996,fuzzy,both,500
watch,1,5000,0.059327999689549445,fuzzy,both,500
watch,1,5001,0.05815322658563996,fuzzy,both,500
watch,1,10000,0.05873767622930912,fuzzy,both,500
watch,1,10001,0.05815322658563996,fuzzy,both,500
watch,0,50,0.05596359375273246,fuzzy,both,1000
watch,0,51,0.05596359375273246,fuzzy,both,1000
watch,0,500,0.05596359375273246,fuzzy,both,1000
watch,0,501,0.05596359375273246,fuzzy,both,1000
watch,0,1000,0.413518133736705,fuzzy,both,1000
watch,0,1001,0.13764822930574439,fuzzy,both,1000
watch,0,5000,0.05652603722057791,fuzzy,both,1000
watch,0,5001,0.05596359375273246,fuzzy,both,1000
watch,0,10000,0.05652603722057791,fuzzy,both,1000
watch,0,10001,0.05596359375273246,fuzzy,both,1000
watch,1,50,0.05902599943016879,fuzzy,both,1000
watch,1,51,0.05902599943016879,fuzzy,both,1000
watch,1,500,0.05902599943016879,fuzzy,both,1000
watch,1,501,0.05902599943016879,fuzzy,both,1000
watch,1,1000,0.3946416015401448,fuzzy,both,1000
watch,1,1001,0.13136477757701373,fuzzy,both,1000
watch,1,5000,0.060218403715076724,fuzzy,both,1000
watch,1,5001,0.05902599943016879,fuzzy,both,1000
watch,1,10000,0.059619220586751995,fuzzy,both,1000
watch,1,10001,0.05902599943016879,fuzzy,both,1000
watch,0,50,0.058256054146655134,fuzzy,both,5000
watch,0,51,0.058256054146655134,fuzzy,both,5000
watch,0,500,0.058841537224493354,fuzzy,both,5000
watch,0,501,0.058256054146655134,fuzzy,both,5000
watch,0,1000,0.058256054146655134,fuzzy,both,5000
watch,0,1001,0.058256054146655134,fuzzy,both,5000
watch,0,5000,0.3894938286482417,fuzzy,both,5000
watch,0,5001,0.1432867720228407,fuzzy,both,5000
watch,0,10000,0.058841537224493354,fuzzy,both,5000
watch,0,10001,0.058256054146655134,fuzzy,both,5000
watch,1,50,0.05593181910338951,fuzzy,both,5000
watch,1,51,0.05593181910338951,fuzzy,both,5000
watch,1,500,0.05593181910338951,fuzzy,both,5000
watch,1,501,0.05649394323070003,fuzzy,both,5000
watch,1,1000,0.05593181910338951,fuzzy,both,5000
watch,1,1001,0.05593181910338951,fuzzy,both,5000
watch,1,5000,0.41328334907018616,fuzzy,both,5000
watch,1,5001,0.13757007627936457,fuzzy,both,5000
watch,1,10000,0.05706171679941208,fuzzy,both,5000
watch,1,10001,0.05593181910338951,fuzzy,both,5000
watch,0,50,0.05335821283132809,fuzzy,both,10000
watch,0,51,0.05335821283132809,fuzzy,both,10000
watch,0,500,0.05335821283132809,fuzzy,both,10000
watch,0,501,0.05335821283132809,fuzzy,both,10000
watch,0,1000,0.13124002628570924,fuzzy,both,10000
watch,0,1001,0.05335821283132809,fuzzy,both,10000
watch,0,5000,0.05389447178559553,fuzzy,both,10000
watch,0,5001,0.05335821283132809,fuzzy,both,10000
watch,0,10000,0.3567473786189308,fuzzy,both,10000
watch,0,10001,0.13796884632179576,fuzzy,both,10000
watch,1,50,0.058256054146655134,fuzzy,both,10000
watch,1,51,0.058256054146655134,fuzzy,both,10000
watch,1,500,0.058256054146655134,fuzzy,both,10000
watch,1,501,0.058256054146655134,fuzzy,both,10000
watch,1,1000,0.1432867720228407,fuzzy,both,10000
watch,1,1001,0.058841537224493354,fuzzy,both,10000
watch,1,5000,0.058256054146655134,fuzzy,both,10000
watch,1,5001,0.058256054146655134,fuzzy,both,10000
watch,1,10000,0.3894938286482417,fuzzy,both,10000
watch,1,10001,0.058841537224493354,fuzzy,both,10000
electric kettle,0,50,0.23196931668407395,exact,both,50
electric kettle,0,51,0.08533674259065846,exact,both,50
electric kettle,0,500,0.08533674259065846,exact,both,50
electric kettle,0,501,0.08533674259065846,exact,both,50
electric kettle,0,1000,0.08533674259065846,exact,both,50
electric kettle,0,1001,0.08533674259065846,exact,both,50
electric kettle,0,5000,0.08533674259065846,exact,both,50
electric kettle,0,5001,0.08533674259065846,exact,both,50
electric kettle,0,10000,0.08533674259065846,exact,both,50
electric kettle,0,10001,0.08533674259065846,exact,both,50
electric kettle,1,50,0.23196931668407395,exact,both,50
electric kettle,1,51,0.08533674259065846,exact,both,50
electric kettle,1,500,0.08533674259065846,exact,both,50
electric kettle,1,501,0.08533674259065846,exact,both,50
electric kettle,1,1000,0.08533674259065846,exact,both,50
electric kettle,1,1001,0.08533674259065846,exact,both,50
electric kettle,1,5000,0.08533674259065846,exact,both,50
electric kettle,1,5001,0.08533674259065846,exact,both,50
electric kettle,1,10000,0.08533674259065846,exact,both,50
electric kettle,1,10001,0.08533674259065846,exact,both,50
electric kettle,0,50,0.1580395009455709,exact,both,51
electric kettle,0,51,0.21333101229629492,exact,both,51
electric kettle,0,500,0.07848009358809907,exact,both,51
electric kettle,0,501,0.0792688316414406,exact,both,51
electric kettle,0,1000,0.07848009358809907,exact,both,51
electric kettle,0,1001,0.07848009358809907,exact,both,51
electric kettle,0,5000,0.07848009358809907,exact,both,51
electric kettle,0,5001,0.07848009358809907,exact,both,51
electric kettle,0,10000,0.07848009358809907,exact,both,51
electric kettle,0,10001,0.07848009358809907,exact,both,51
electric kettle,1,50,0.1580395009455709,exact,both,51
electric kettle,1,51,0.21333101229629492,exact,both,51
electric kettle,1,500,0.07848009358809907,exact,both,51
electric kettle,1,501,0.0792688316414406,exact,both,51
electric kettle,1,1000,0.07848009358809907,exact,both,51
electric kettle,1,1001,0.07848009358809907,exact,both,51
electric kettle,1,5000,0.07848009358809907,exact,both,51
electric kettle,1,5001,0.07848009358809907,exact,both,51
electric kettle,1,10000,0.07848009358809907,exact,both,51
electric kettle,1,10001,0.07848009358809907,exact,both,51
electric kettle,0,50,0.08533674259065846,exact,both,500
electric kettle,0,51,0.08533674259065846,exact,both,500
electric kettle,0,500,0.23196931668407395,exact,both,500
electric kettle,0,501,0.08533674259065846,exact,both,500
electric kettle,0,1000,0.08533674259065846,exact,both,500
electric kettle,0,1001,0.08533674259065846,exact,both,500
electric kettle,0,5000,0.08533674259065846,exact,both,500
electric kettle,0,5001,0.08533674259065846,exact,both,500
electric kettle,0,10000,0.08533674259065846,exact,both,500
electric kettle,0,10001,0.08533674259065846,exact,both,500
electric kettle,1,50,0.08526361637613958,exact,both,500
electric kettle,1,51,0.08526361637613958,exact,both,500
electric kettle,1,500,0.23177053902396325,exact,both,500
electric kettle,1,501,0.08526361637613958,exact,both,500
electric kettle,1,1000,0.08526361637613958,exact,both,500
electric kettle,1,1001,0.08526361637613958,exact,both,500
electric kettle,1,5000,0.08612052996692017,exact,both,500
electric kettle,1,5001,0.08526361637613958,exact,both,500
electric kettle,1,10000,0.08526361637613958,exact,both,500
electric kettle,1,10001,0.08526361637613958,exact,both,500
electric kettle,0,50,0.07588471174108917,exact,both,501
electric kettle,0,51,0.07588471174108917,exact,both,501
electric kettle,0,500,0.18664627308763124,exact,both,501
electric kettle,0,501,0.20627603298365543,exact,both,501
electric kettle,0,1000,0.07588471174108917,exact,both,501
electric kettle,0,1001,0.07588471174108917,exact,both,501
electric kettle,0,5000,0.07588471174108917,exact,both,501
electric kettle,0,5001,0.07588471174108917,exact,both,501
electric kettle,0,10000,0.07588471174108917,exact,both,501
electric kettle,0,10001,0.07588471174108917,exact,both,501
electric kettle,1,50,0.07587895080879375,exact,both,501
electric kettle,1,51,0.07587895080879375,exact,both,501
electric kettle,1,500,0.18663210348063428,exact,both,501
electric kettle,1,501,0.2062603731460818,exact,both,501
electric kettle,1,1000,0.07587895080879375,exact,both,501
electric kettle,1,1001,0.07587895080879375,exact,both,501
electric kettle,1,5000,0.07587895080879375,exact,both,501
electric kettle,1,5001,0.0759548677117276,exact,both,501
electric kettle,1,10000,0.07587895080879375,exact,both,501
electric kettle,1,10001,0.07587895080879375,exact,both,501
electric kettle,0,50,0.08533674259065846,exact,both,1000
electric kettle,0,51,0.08533674259065846,exact,both,1000
electric kettle,0,500,0.08533674259065846,exact,both,1000
electric kettle,0,501,0.08533674259065846,exact,both,1000
electric kettle,0,1000,0.23196931668407395,exact,both,1000
electric kettle,0,1001,0.08533674259065846,exact,both,1000
electric kettle,0,5000,0.08533674259065846,exact,both,1000
electric kettle,0,5001,0.08533674259065846,exact,both,1000
electric kettle,0,10000,0.08533674259065846,exact,both,1000
electric kettle,0,10001,0.08533674259065846,exact,both,1000
electric kettle,1,50,0.08533674259065846,exact,both,1000
electric kettle,1,51,0.08533674259065846,exact,both,1000
electric kettle,1,500,0.08533674259065846,exact,both,1000
electric kettle,1,501,0.08533674259065846,exact,both,1000
electric kettle,1,1000,0.23196931668407395,exact,both,1000
electric kettle,1,1001,0.08533674259065846,exact,both,1000
electric kettle,1,5000,0.08533674259065846,exact,both,1000
electric kettle,1,5001,0.08533674259065846,exact,both,1000
electric kettle,1,10000,0.08533674259065846,exact,both,1000
electric kettle,1,10001,0.08533674259065846,exact,both,1000
electric kettle,0,50,0.07854204268595266,exact,both,1001
electric kettle,0,51,0.07854204268595266,exact,both,1001
electric kettle,0,500,0.07854204268595266,exact,both,1001
electric kettle,0,501,0.07854204268595266,exact,both,1001
electric kettle,0,1000,0.15816425110909893,exact,both,1001
electric kettle,0,1001,0.21349940740327977,exact,both,1001
electric kettle,0,5000,0.07854204268595266,exact,both,1001
electric kettle,0,5001,0.07854204268595266,exact,both,1001
electric kettle,0,10000,0.07854204268595266,exact,both,1001
electric kettle,0,10001,0.07854204268595266,exact,both,1001
electric kettle,1,50,0.08533674259065846,exact,both,1001
electric kettle,1,51,0.08533674259065846,exact,both,1001
electric kettle,1,500,0.08533674259065846,exact,both,1001
electric kettle,1,501,0.08533674259065846,exact,both,1001
electric kettle,1,1000,0.08533674259065846,exact,both,1001
electric kettle,1,1001,0.23196931668407395,exact,both,1001
electric kettle,1,5000,0.08533674259065846,exact,both,1001
electric kettle,1,5001,0.08533674259065846,exact,both,1001
electric kettle,1,10000,0.08533674259065846,exact,both,1001
electric kettle,1,10001,0.08533674259065846,exact,both,1001
electric kettle,0,50,0.08533674259065846,exact,both,5000
electric kettle,0,51,0.08533674259065846,exact,both,5000
electric kettle,0,500,0.08533674259065846,exact,both,5000
electric kettle,0,501,0.08533674259065846,exact,both,5000
electric kettle,0,1000,0.08533674259065846,exact,both,5000
electric kettle,0,1001,0.08533674259065846,exact,both,5000
electric kettle,0,5000,0.23196931668407395,exact,both,5000
electric kettle,0,5001,0.08533674259065846,exact,both,5000
electric kettle,0,10000,0.08533674259065846,exact,both,5000
electric kettle,0,10001,0.08533674259065846,exact,both,5000
electric kettle,1,50,0.08533674259065846,exact,both,5000
electric kettle,1,51,0.08533674259065846,exact,both,5000
electric kettle,1,500,0.08533674259065846,exact,both,5000
electric kettle,1,501,0.08533674259065846,exact,both,5000
electric kettle,1,1000,0.08533674259065846,exact,both,5000
electric kettle,1,1001,0.08533674259065846,exact,both,5000
electric kettle,1,5000,0.23196931668407395,exact,both,5000
electric kettle,1,5001,0.08533674259065846,exact,both,5000
electric kettle,1,10000,0.08533674259065846,exact,both,5000
electric kettle,1,10001,0.08533674259065846,exact,both,5000
electric kettle,0,50,0.07588471174108917,exact,both,5001
electric kettle,0,51,0.07588471174108917,exact,both,5001
electric kettle,0,500,0.07588471174108917,exact,both,5001
electric kettle,0,501,0.07588471174108917,exact,both,5001
electric kettle,0,1000,0.07588471174108917,exact,both,5001
electric kettle,0,1001,0.07588471174108917,exact,both,5001
electric kettle,0,5000,0.18664627308763124,exact,both,5001
electric kettle,0,5001,0.20627603298365543,exact,both,5001
electric kettle,0,10000,0.07588471174108917,exact,both,5001
electric kettle,0,10001,0.07588471174108917,exact,both,5001
electric kettle,1,50,0.07588471174108917,exact,both,5001
electric kettle,1,51,0.07588471174108917,exact,both,5001
electric kettle,1,500,0.07588471174108917,exact,both,5001
electric kettle,1,501,0.07588471174108917,exact,both,5001
electric kettle,1,1000,0.07588471174108917,exact,both,5001
electric kettle,1,1001,0.07588471174108917,exact,both,5001
electric kettle,1,5000,0.18664627308763124,exact,both,5001
electric kettle,1,5001,0.20627603298365543,exact,both,5001
electric kettle,1,10000,0.07588471174108917,exact,both,5001
electric kettle,1,10001,0.07588471174108917,exact,both,5001
electric kettle,0,50,0.08533674259065846,exact,both,10000
electric kettle,0,51,0.08533674259065846,exact,both,10000
electric kettle,0,500,0.08533674259065846,exact,both,10000
electric kettle,0,501,0.08533674259065846,exact,both,10000
electric kettle,0,1000,0.08533674259065846,exact,both,10000
electric kettle,0,1001,0.08533674259065846,exact,both,10000
electric kettle,0,5000,0.08533674259065846,exact,both,10000
electric kettle,0,5001,0.08533674259065846,exact,both,10000
electric kettle,0,10000,0.23196931668407395,exact,both,10000
electric kettle,0,10001,0.08533674259065846,exact,both,10000
electric kettle,1,50,0.08533674259065846,exact,both,10000
electric kettle,1,51,0.08533674259065846,exact,both,10000
electric kettle,1,500,0.08533674259065846,exact,both,10000
electric kettle,1,501,0.08533674259065846,exact,both,10000
electric kettle,1,1000,0.08533674259065846,exact,both,10000
electric kettle,1,1001,0.08533674259065846,exact,both,10000
electric kettle,1,5000,0.08533674259065846,exact,both,10000
electric kettle,1,5001,0.08533674259065846,exact,both,10000
electric kettle,1,10000,0.23196931668407395,exact,both,10000
electric kettle,1,10001,0.08533674259065846,exact,both,10000
electric kettle,0,50,0.08533674259065846,exact,both,10001
electric kettle,0,51,0.08533674259065846,exact,both,10001
electric kettle,0,500,0.08533674259065846,exact,both,10001
electric kettle,0,501,0.08533674259065846,exact,both,10001
electric kettle,0,1000,0.08533674259065846,exact,both,10001
electric kettle,0,1001,0.08533674259065846,exact,both,10001
electric kettle,0,5000,0.08533674259065846,exact,both,10001
electric kettle,0,5001,0.08533674259065846,exact,both,10001
electric kettle,0,10000,0.08533674259065846,exact,both,10001
electric kettle,0,10001,0.23196931668407395,exact,both,10001
electric kettle,1,50,0.08533674259065846,exact,both,10001
electric kettle,1,51,0.08533674259065846,exact,both,10001
electric kettle,1,500,0.08533674259065846,exact,both,10001
electric kettle,1,501,0.08533674259065846,exact,both,10001
electric kettle,1,1000,0.08533674259065846,exact,both,10001
electric kettle,1,1001,0.08533674259065846,exact,both,10001
electric kettle,1,5000,0.08533674259065846,exact,both,10001
electric kettle,1,5001,0.08533674259065846,exact,both,10001
electric kettle,1,10000,0.08533674259065846,exact,both,10001
electric kettle,1,10001,0.23196931668407395,exact,both,10001
laptop,0,50,0.23196931668407395,exact,both,50
laptop,0,51,0.08533674259065846,exact,both,50
laptop,0,500,0.08533674259065846,exact,both,50
laptop,0,501,0.08533674259065846,exact,both,50
laptop,0,1000,0.08533674259065846,exact,both,50
laptop,0,1001,0.08533674259065846,exact,both,50
laptop,0,5000,0.08533674259065846,exact,both,50
laptop,0,5001,0.08533674259065846,exact,both,50
laptop,0,10000,0.08533674259065846,exact,both,50
laptop,0,10001,0.08533674259065846,exact,both,50
laptop,1,50,0.23196931668407395,exact,both,50
laptop,1,51,0.08533674259065846,exact,both,50
laptop,1,500,0.08533674259065846,exact,both,50
laptop,1,501,0.08533674259065846,exact,both,50
laptop,1,1000,0.08533674259065846,exact,both,50
laptop,1,1001,0.08533674259065846,exact,both,50
laptop,1,5000,0.08533674259065846,exact,both,50
